ID,Borough,Building,Street,Zipcode,Phone,Cuisine,Last Inspection Date,Inspection Score,GRADE,Latitude,Longitude,Inspection Count,Name,Price Range,Yelp Rating,Yelp Review Count,Neighborhood,latitude,longitude,Is Vegan?,Is Vegetarian?,Offers Delivery?,Offers Pickup?,Takes Reservations?
50062377,Manhattan,550,3 AVENUE,10016.0,(646) 998-3976,Chinese,2020-02-18,12.0,Z,40.747315178762996,-73.976970777703,44,Little Alley,2.0,4.0,364,Midtown West,40.74744,-73.97728,False,False,True,True,False
50045208,Manhattan,153,EAST   26 STREET,10010.0,(212) 689-1444,Thai,2020-02-24,PEND,Z,40.741025152093,-73.982447340393,6,Little Basil,2.0,4.0,498,Midtown West,40.741014,-73.982259,False,False,True,True,False
50058340,Manhattan,1936,3 AVENUE,10029.0,(212) 996-1001,Pizza,2019-11-14,9.0,A,40.791952974853004,-73.944401578848,8,Little Caesars Pizza,1.0,2.5,15,Morningside Heights,40.7920179979699,-73.9442405357264,False,False,True,True,False
41641469,Manhattan,667,LEXINGTON AVENUE,10022.0,(212) 308-1969,Australian,2019-10-30,8.0,A,40.759953142068,-73.969822759732,31,Little Collins,2.0,4.5,827,Midtown East,40.759912,-73.96964,False,False,True,True,False
50056599,Manhattan,322,EAST   86 STREET,10028.0,(347) 537-5786,French,2019-06-06,12.0,A,40.777554272404,-73.95102118462499,11,Little Frog Bistro & Bar,3.0,4.0,197,East Harlem,40.77722,-73.95092,False,False,True,True,False
41020284,Manhattan,55,WEST   45 STREET,10036.0,(212) 730-7575,Pizza/Italian,2019-10-28,2.0,A,40.756137611511,-73.98120889028,13,Little Italy Pizza,1.0,4.0,506,Midtown West,40.756482,-73.981484,False,False,True,True,False
41575384,Manhattan,2047,BROADWAY,10023.0,(212) 362-8822,Pizza,2019-07-24,13.0,A,40.777634732869004,-73.98237988219499,14,Little Italy Pizza,1.0,3.5,226,Upper West Side,40.7778264823318,-73.9825049309491,False,False,True,True,False
41582724,Manhattan,185,WEST   32 STREET,10001.0,(212) 643-9988,Pizza/Italian,2019-12-06,6.0,A,40.749408632635,-73.990843601399,14,Little Italy Pizza,1.0,3.5,152,Garment District,40.7502738,-73.9909354,False,False,True,True,False
50045353,Manhattan,46,FULTON STREET,10038.0,(212) 571-7700,Pizza,2019-12-06,13.0,A,40.708097438958,-74.004580761431,8,Little Italy Pizza,1.0,3.5,111,Financial District,40.7081041823001,-74.0046897976739,False,False,True,True,False
41523630,Manhattan,122,UNIVERSITY PLACE,10003.0,(212) 989-4225,Pizza/Italian,2019-10-21,8.0,A,40.734718757472,-73.992122982071,25,Little Italy Pizza,1.0,3.5,113,Gramercy,40.7347831726074,-73.9922409057617,False,False,True,True,False
41472510,Manhattan,2492,7 AVENUE,10030.0,(212) 234-6300,Caribbean,2019-12-05,12.0,A,40.821393270057996,-73.939260787909,21,Little Ochie Jamaican Cuisine,1.0,3.5,50,Harlem,40.82153,-73.93965,False,False,True,True,False
50051965,Manhattan,200,2 AVENUE,10003.0,(212) 777-9728,Polish,2020-01-17,11.0,A,40.731394216196,-73.985617855678,36,Little Poland,2.0,4.0,311,Greenwich Village,40.73119,-73.9855199,False,False,True,True,False
41680471,Manhattan,163,ELIZABETH STREET,10012.0,(212) 966-0446,Turkish,2020-03-03,29.0,Z,40.720830399035,-73.994898866996,28,Little Rascal,2.0,4.0,229,Greenwich Village,40.7208633,-73.9950497,False,False,True,True,False
50041510,Manhattan,440,EAST   29 STREET,10016.0,(212) 810-1814,American,2019-12-05,12.0,A,40.740008051329,-73.97428849010001,15,Little River,,3.5,19,Gramercy,40.739709,-73.974203,False,False,False,False,False
50037589,Manhattan,450,EAST   29 STREET,10016.0,(212) 810-1814,American,2019-07-03,13.0,A,40.739975096352,-73.974209112978,13,Little River,,3.5,19,Gramercy,40.739709,-73.974203,False,False,False,False,False
50049958,Manhattan,105,BOWERY,10002.0,(646) 484-5707,Asian,2020-01-07,7.0,A,40.717704121238,-73.995191308266,39,Happy Lamb Hot Pot,2.0,4.0,283,Little Italy,40.71764,-73.99504,False,False,False,False,False
50079062,Manhattan,235,EAST   53 STREET,10022.0,(929) 383-0465,Asian,2020-02-27,10.0,A,40.757334289283,-73.96851006531101,12,Little Tong Noodle Shop,2.0,4.0,95,Midtown East,40.75721,-73.96799,False,False,True,True,False
50095235,Manhattan,343,WEST BROADWAY,10013.0,(212) 991-8175,American,2019-11-27,15.0,N,40.722685921931,-74.003492245231,12,Little Ways,,4.5,5,Little Italy,40.722622,-74.0033741,False,False,False,False,False
50084368,Manhattan,359,6 AVENUE,10014.0,(646) 490-4422,Japanese,2020-01-03,12.0,A,40.732136202522994,-74.00064947689499,5,Llama San,3.0,4.0,119,Greenwich Village,40.73225,-74.00078,False,False,False,False,False
50057653,Manhattan,282,HUDSON STREET,10013.0,(212) 337-3414,American,2020-01-17,10.0,A,40.725394806496,-74.007623362898,13,Local & Vine,2.0,4.5,83,Greenwich Village,40.72528,-74.0074,False,False,True,True,False
50044652,Manhattan,92,2 AVENUE,10003.0,(212) 432-2232,Mediterranean,2019-12-12,12.0,A,40.726986479307,-73.988819040181,10,Local 92,2.0,4.0,430,Greenwich Village,40.726957,-73.9885354,False,False,True,True,False
41371272,Manhattan,1,PENN PLAZA,10119.0,(212) 629-7070,American,2019-12-09,9.0,A,40.751091318302,-73.992925898182,18,Local NYC,2.0,2.5,370,Garment District,40.7516301102931,-73.9936149232483,False,False,True,True,False
41410205,Manhattan,377,GREENWICH STREET,10013.0,(212) 925-3797,Italian,2019-11-22,13.0,A,40.719776065749,-74.01022735674,24,Locanda Verde,3.0,4.0,1000,Chinatown,40.7198601300801,-74.010039072422,False,False,False,False,False
50018945,Manhattan,132,WEST   58 STREET,10019.0,(212) 713-0015,Greek,2019-05-21,9.0,A,40.765436241683,-73.9777875714,26,Loi Estiatorio,3.0,4.5,359,Midtown West,40.765385,-73.978002,False,False,True,True,False
50058678,Manhattan,473,COLUMBUS AVENUE,10024.0,(212) 595-5554,Mediterranean,2019-03-14,11.0,A,40.784319299916,-73.97373687844,16,Lokal 83 Mediterranean Kitchen,2.0,4.5,312,Midtown West,40.7842696,-73.9734941,False,False,True,True,False
50087425,Manhattan,210,AVENUE OF THE AMERICAS,10014.0,(212) 994-9821,Greek,2020-01-03,12.0,A,40.727201067458,-74.003337341477,2,Lola Taverna,,3.5,33,Greenwich Village,40.727093,-74.003158,False,False,False,False,False
50049177,Manhattan,1364,LEXINGTON AVENUE,10128.0,(212) 722-5055,Mexican,2020-02-28,25.0,Z,40.782202220675,-73.953621232304,26,Lolita's Kitchen,1.0,4.0,92,East Harlem,40.7824207446896,-73.9534502033954,False,False,True,True,False
40402172,Manhattan,32,SPRING STREET,10012.0,(212) 941-7994,Pizza/Italian,2019-07-08,10.0,A,40.721684052993005,-73.995660012794,19,Lombardi's Pizza,2.0,4.0,1000,Midtown West,40.7215934960083,-73.9955956044561,False,False,True,True,False
50080319,Manhattan,290,8 AVENUE,10001.0,(212) 256-1973,Pizza/Italian,2020-03-03,11.0,A,40.746310139914996,-73.99772995435,12,Lombardi's pizza,2.0,4.0,145,Garment District,40.74623,-73.9974,False,False,True,True,False
50087721,Manhattan,146,WEST   47 STREET,10036.0,(646) 649-3587,American,2019-07-18,9.0,A,40.758572514383005,-73.98315018845,2,Long Acre Tavern,2.0,4.5,33,Midtown West,40.7587089592894,-73.9836531096067,False,False,False,False,False
40985814,Manhattan,7,RIVINGTON STREET,10002.0,(212) 253-7077,German,2019-12-18,7.0,A,40.721357273068,-73.992662102633,13,Loreley Beer Garden,2.0,3.5,739,Greenwich Village,40.72122,-73.99287,False,False,True,True,False
50104788,Manhattan,176,8 AVENUE,10011.0,(917) 292-5624,Other,1900-01-01,PEND,N,40.742741971093004,-74.000328399123,1,Loulou Petit Bistro & Speakeasy,3.0,4.5,45,Chelsea,40.742617,-74.000051,False,False,True,True,False
50099006,Manhattan,319,5 AVENUE,10016.0,(646) 669-8147,Other,1900-01-01,PEND,N,40.747234220623,-73.985419535506,1,LOVE Korean BBQ,3.0,4.5,66,Midtown West,40.747118,-73.985056,False,False,True,True,False
40904478,Manhattan,196,ELIZABETH STREET,10012.0,(212) 925-3310,Thai,2019-04-24,9.0,A,40.721840454189,-73.994483910165,17,Lovely Day,2.0,3.5,351,Little Italy,40.721774,-73.994275,False,False,True,True,False
50053372,Manhattan,36,BATTERY PLACE,10280.0,(646) 437-4231,Jewish/Kosher,2019-03-27,3.0,A,40.705798744741,-74.018001408698,12,Lox,2.0,4.0,49,Financial District,40.7055377733267,-74.0180295074092,False,False,True,True,False
41626403,Manhattan,231,EAST   53 STREET,10022.0,(212) 644-5353,Thai,2019-05-15,13.0,A,40.757359008936,-73.968571416385,12,Little Thai Kitchen,2.0,3.5,356,Midtown East,40.757359,-73.968025,False,False,True,True,False
40662196,Manhattan,14,1 AVENUE,10009.0,(212) 260-6481,French,2020-01-10,6.0,A,40.723407253161,-73.988310952975,24,Lucien,3.0,3.5,360,SoHo,40.72339,-73.98817,False,False,False,False,False
50035991,Manhattan,1099,1 AVENUE,10065.0,(212) 813-1188,Thai,2019-12-23,38.0,Z,40.760384295198,-73.961415475914,35,Luscious Thai,2.0,3.5,225,Upper East Side,40.76047,-73.96157,False,False,True,True,False
50006002,Manhattan,232,EAST   53 STREET,10022.0,(212) 838-5333,Japanese,2020-03-04,19.0,Z,40.757331556402,-73.96855338151201,45,Lucky Cat,2.0,4.0,332,Midtown East,40.7570162692229,-73.9681779883895,False,False,True,True,False
50004578,Manhattan,377,1 AVENUE,10010.0,(212) 228-1325,American,2020-03-03,13.0,A,40.736237681135,-73.97886904582501,48,Lucky Chicken,1.0,3.0,67,Gramercy,40.73644,-73.97922,False,False,True,True,False
50036114,Manhattan,59,GRAND STREET,10013.0,(212) 941-0772,American,2019-09-11,7.0,A,40.722211078651,-74.003445320601,18,Lucky Strike,2.0,3.5,281,SoHo,40.72216,-74.00348,False,False,False,False,False
41424141,Manhattan,370,WEST   52 STREET,10019.0,(212) 247-6717,Hamburgers,2019-09-30,12.0,A,40.764427621827004,-73.987336256398,38,Lucky's Famous Burgers,2.0,3.5,376,Hell\s Kitchen,40.7644959,-73.9876164,False,False,True,True,False
41443633,Manhattan,264,WEST   23 STREET,10011.0,(212) 242-4900,Hamburgers,2019-12-16,7.0,A,40.744808747602,-73.99737633409799,10,Lucky's Famous Burgers,2.0,3.5,312,Garment District,40.744938,-73.9982384,False,False,True,True,False
41451698,Manhattan,1,PENN PLAZA,10119.0,(212) 643-1270,Mexican,2020-02-03,10.0,A,40.751091318302,-73.992925898182,17,Lucy's Cantina Royale,2.0,2.5,702,Garment District,40.751757506263,-73.9928958215327,False,False,True,True,False
50089700,Manhattan,139,LUDLOW STREET,10002.0,(646) 253-6100,American,2019-04-10,10.0,A,40.720434657048,-73.988181603855,3,Duckedup,,4.5,4,Chinatown,40.7205,-73.98826,False,False,False,False,False
50003500,Manhattan,128,EAST    4 STREET,10003.0,(646) 669-9310,Thai,2019-11-07,9.0,A,40.725358695043,-73.987484414782,24,Lui's Thai Food,2.0,4.0,255,SoHo,40.7252464294434,-73.9875869750977,False,False,True,True,False
40391060,Manhattan,1394,THIRD AVENUE,10075.0,(212) 249-7070,American,2019-11-15,11.0,Z,40.774501809212,-73.957143252533,30,Luke's Bar and Grill,2.0,3.5,138,Upper East Side,40.77467,-73.95735,False,False,True,True,False
41535370,Manhattan,426,AMSTERDAM AVENUE,10024.0,(212) 877-8800,Seafood,2019-05-13,6.0,A,40.784119756127,-73.977622428985,7,Luke's Lobster Upper West Side,2.0,4.0,687,East Harlem,40.78424,-73.977868,False,False,True,True,False
41542793,Manhattan,242,EAST   81 STREET,10028.0,(212) 249-4241,Seafood,2020-03-11,10.0,A,40.775162604004,-73.955330331657,24,Luke's Lobster Upper East Side,2.0,4.0,1000,East Harlem,40.7747308470083,-73.9545491922026,False,False,True,True,False
41572565,Manhattan,26,SOUTH WILLIAM STREET,10004.0,(212) 747-1700,Seafood,2019-04-26,11.0,A,40.704490392703,-74.010809288459,16,Luke's Lobster FiDi,2.0,4.5,1000,Financial District,40.7046213003984,-74.0107793876969,False,False,True,True,False
50011303,Manhattan,685,3 AVENUE,10017.0,(646) 657-0066,Seafood,2019-05-25,12.0,A,40.751610053914,-73.973818399777,6,Luke's Lobster Midtown East,2.0,4.0,343,Midtown East,40.7512787394311,-73.9732972159982,False,False,True,True,False
50041666,Manhattan,1123,BROADWAY,10010.0,(646) 657-0747,Seafood,2019-03-05,2.0,A,40.743246492273,-73.989123049646,6,Luke's Lobster NoMad,2.0,4.0,142,Gramercy,40.7434180877802,-73.9896291822785,False,False,True,True,False
50068109,Manhattan,1407,BROADWAY,10018.0,(917) 475-9192,Seafood,2019-08-30,5.0,A,40.753432097521,-73.98715066791,3,Luke's Lobster Garment District,2.0,4.0,56,Garment District,40.75353,-73.98777,False,False,True,True,False
50088416,Manhattan,353,WEST   14 STREET,10014.0,(929) 453-8341,American,2019-09-30,12.0,A,40.740417084328996,-74.004095823603,8,Cevichelsea,,4.0,5,Chelsea,40.7408261,-74.0047136,False,False,True,True,False
41251791,Manhattan,225,PARK ROW,10007.0,(212) 385-8118,Pizza,2019-10-15,11.0,A,40.713353759319,-73.998964738106,17,Luna Pizza,2.0,4.0,84,Chinatown,40.713245675315,-73.998651104496,False,False,False,False,False
41532612,Manhattan,347,EAST   85 STREET,10028.0,(212) 517-3118,Italian,2019-03-27,10.0,A,40.776717156368,-73.95110123659,9,Luna Rossa,3.0,4.0,114,Upper East Side,40.776596,-73.950351,False,False,True,True,False
40812973,Manhattan,173,MULBERRY STREET,10013.0,(212) 966-6639,Italian,2019-11-25,10.0,A,40.720158004701,-73.99698047731201,30,Lunella Ristorante Italiano,2.0,3.5,236,Little Italy,40.720108,-73.997215,False,False,True,True,False
50083356,Manhattan,245,3 AVENUE,10010.0,(212) 432-5200,Pizza/Italian,2019-10-15,10.0,A,40.7370372979,-73.98443666275699,8,Lunetta Pizza & Restaurant,1.0,3.0,134,Gramercy,40.736942,-73.984176,False,False,True,True,False
40386976,Manhattan,110,AVENUE OF THE AMERICAS,10013.0,(212) 966-1326,Mexican,2019-10-30,5.0,A,40.723679483636,-74.004718930915,42,Lupe's,2.0,3.5,384,Greenwich Village,40.72369,-74.0045776,False,False,True,True,False
50003506,Manhattan,2049,2 AVENUE,10029.0,(646) 590-4202,Mexican,2019-12-19,10.0,A,40.790168087112995,-73.942774350469,36,Lupita's Restaurant,2.0,4.0,125,East Harlem,40.790205,-73.943136,False,False,True,True,False
41065858,Manhattan,142,MERCER STREET,10012.0,(212) 431-7676,Seafood,2020-02-05,21.0,Z,40.724829626806,-73.998401741122,20,Lure Fishbar,3.0,4.0,1000,Greenwich Village,40.724612166991,-73.998574708004,False,False,True,True,False
40376142,Manhattan,1494,SECOND AVENUE,10075.0,(212) 249-2020,Italian,2019-09-19,8.0,A,40.772505803269,-73.955646225535,6,Lusardi's,3.0,4.0,198,East Harlem,40.7724199,-73.9555,False,False,True,True,True
50094083,Manhattan,432,EAST   13 STREET,10009.0,(646) 454-9484,American,2020-03-03,11.0,A,40.73028760212,-73.982237301472,2,Luthun,,4.5,50,Greenwich Village,40.73004,-73.98182,False,False,False,False,False
50083544,Manhattan,211,1 AVENUE,10003.0,(212) 473-7447,Italian,2019-06-30,0.0,A,40.730419502848,-73.98324753746101,28,Luzzos La Pizza Napoletana,2.0,4.0,1000,Gramercy,40.730616,-73.9834846,False,False,True,True,False
50091300,Manhattan,3473,BROADWAY,10031.0,(646) 590-0554,American,2019-10-18,13.0,A,40.824267569684,-73.952034502463,5,Lyn-Genet’s Kitchen,2.0,4.5,59,East Harlem,40.824427,-73.9523121,False,True,True,True,False
50074064,Manhattan,1,WEST  137 STREET,10037.0,(646) 852-6400,Caribbean,2019-11-26,13.0,A,40.814242079195,-73.937153925064,32,Lynx Kitchen,1.0,3.5,15,East Harlem,40.8143185409025,-73.9370122320218,False,False,True,True,False
50080206,Manhattan,2067,2 AVENUE,10029.0,(212) 256-0129,Pizza,2020-03-02,10.0,A,40.790834819164,-73.942289847663,21,La Amistad Pizzeria & Grill,1.0,4.5,15,East Harlem,40.79098,-73.94241,False,False,True,True,False
50032768,Manhattan,145,WEST   72 STREET,10023.0,(212) 362-3801,Chinese/Cuban,2019-04-01,13.0,A,40.778068073341,-73.980343330299,41,La Dinastia,2.0,3.5,159,Upper West Side,40.77833,-73.98022,False,False,True,True,False
50044869,Manhattan,265,WEST   20 STREET,10011.0,(212) 741-2398,Spanish,2020-01-30,2.0,A,40.742986249211,-73.998805488905,9,Lamano,2.0,4.0,101,Chelsea,40.7433797337789,-73.9994259551167,False,False,False,True,False
50093318,Manhattan,45,AVENUE B,10009.0,(212) 777-3650,Other,2020-02-21,4.0,A,40.722964641657,-73.98273351658001,2,Lamia's Fish Market,,4.0,217,Chinatown,40.722979,-73.9825102,False,False,True,True,True
50095456,Manhattan,50,WEST   72 STREET,10023.0,(212) 799-4140,American,2020-01-16,35.0,N,40.777043847286,-73.977960606262,7,Lilly's Cocktail and Wine,2.0,4.0,89,Upper West Side,40.77698,-73.9785,False,False,True,True,True
50057029,Manhattan,21,WEST    8 STREET,10011.0,(212) 388-1831,American,2020-02-11,19.0,Z,40.732682382085,-73.99735516399299,12,Loring Place,3.0,4.5,413,Greenwich Village,40.7329940795898,-73.9975357055664,False,False,False,False,False
50016010,Manhattan,600,EAST   14 STREET,10009.0,(212) 533-6888,Chinese,2019-11-13,9.0,A,40.729378338159,-73.977936743021,21,M&J Asian Cuisine,1.0,4.0,40,Gramercy,40.7292851717997,-73.9780369922164,False,False,True,True,False
50100355,Manhattan,51,WEST  106 STREET,10025.0,(646) 756-4299,Café/Coffee/Tea,2020-03-16,2.0,A,40.798824724933,-73.961873482878,1,MACC,,4.5,10,Harlem,40.7988738806881,-73.9615290239453,False,False,True,True,False
41009410,Manhattan,52,WALKER STREET,10013.0,(212) 965-1701,American,2020-01-21,14.0,Z,40.718983236186,-74.00330806847201,27,M1-5 Lounge,2.0,3.0,467,Little Italy,40.7190545,-74.0034335,False,False,False,False,False
40908961,Manhattan,311,CHURCH STREET,10013.0,(212) 431-8642,Asian,2020-03-03,3.0,A,40.719713316676,-74.004159481889,13,Macao trading,3.0,4.0,750,Chinatown,40.719623,-74.003904,False,False,True,True,False
50035110,Manhattan,152,WEST   36 STREET,10018.0,(212) 564-3525,French,2019-12-12,12.0,A,40.751799117043,-73.988587475219,15,Macaron Cafe,2.0,3.5,541,Garment District,40.7518,-73.989128,False,False,False,False,False
41307738,Manhattan,83,PEARL STREET,10004.0,(212) 269-1177,Mexican,2019-02-26,13.0,A,40.704048544616,-74.010152800983,15,Mad Dog & Beans Mexican Cantina,2.0,3.5,945,Financial District,40.704168,-74.010261,False,False,True,True,False
50063273,Manhattan,5,EAST   38 STREET,10016.0,(646) 998-5722,Mexican,2020-02-07,5.0,A,40.75073882625,-73.982199344364,17,Mad Dog & Beans Mexican Cantina,2.0,4.0,485,Midtown West,40.75098,-73.98181,False,False,True,True,False
40859224,Manhattan,1442,3 AVENUE,10028.0,(212) 988-1832,American,2019-12-19,13.0,A,40.776027472039,-73.95603020427,30,Mad River Bar & Grille,2.0,4.0,335,Upper East Side,40.77614,-73.95616,False,False,True,True,False
50085732,Manhattan,104,2 AVENUE,10003.0,(917) 675-7570,Vietnamese/Cambodian/Malaysia,2019-10-29,9.0,A,40.727477757409,-73.98846537815899,8,Madame Vo BBQ,2.0,4.0,174,Greenwich Village,40.72741,-73.98816,False,False,False,False,False
50058630,Manhattan,212,EAST   10 STREET,10003.0,(917) 261-2115,Vietnamese/Cambodian/Malaysia,2019-05-29,6.0,A,40.729341156459,-73.98581674340801,8,Madame Vo,2.0,4.0,800,Midtown West,40.72925,-73.98612,False,False,True,True,False
41267359,Manhattan,35,WEST   35 STREET,10001.0,(212) 564-9333,Korean,2020-01-27,12.0,A,40.749671569495,-73.985426218308,46,Madangsui,2.0,3.5,680,Garment District,40.75003,-73.985679,False,False,True,True,False
50086724,Manhattan,421,AMSTERDAM AVENUE,10024.0,(646) 484-6200,Pizza,2019-12-30,12.0,A,40.783957833302004,-73.977712759219,10,Made In New York Pizza,1.0,4.0,264,Harlem,40.783841,-73.977569,False,False,True,True,False
50063170,Manhattan,8,WEST   28 STREET,10001.0,(212) 887-1677,American,2019-08-15,11.0,A,40.744915184446,-73.987892141339,21,Made Nice,2.0,4.0,277,Gramercy,40.74481,-73.98818,False,False,True,True,False
41305028,Manhattan,299,MADISON AVENUE,10017.0,(212) 867-5535,American,2020-01-14,20.0,B,40.75209427249,-73.979416217983,19,Madison & Vine,3.0,3.0,170,Garment District,40.75218,-73.97954,False,False,True,True,False
41720066,Manhattan,340,9 AVENUE,10001.0,(646) 476-3209,Irish,2019-08-15,11.0,A,40.750537083057,-73.99836502992,20,Maggie Reillys Restaurant,2.0,4.0,92,Midtown West,40.7504318,-73.9981307,False,False,False,False,False
41708362,Manhattan,102,FULTON STREET,10038.0,(646) 454-0680,"Juice, Smoothies, Fruit Salads",2019-11-15,11.0,A,40.709634410549995,-74.006618812435,7,Magic Mix Juicery,2.0,4.0,187,Financial District,40.70961,-74.006735,True,False,True,True,False
41623268,Manhattan,160,EAST   28 STREET,10016.0,(212) 510-8883,Japanese,2019-07-23,12.0,A,40.742328805154,-73.981746896335,20,Maguro,2.0,3.5,395,Gramercy,40.7420234680176,-73.9813766479492,False,False,True,True,False
41428817,Manhattan,2,LEXINGTON AVENUE,10010.0,(212) 777-2410,Italian,2019-07-19,5.0,A,40.738308277497,-73.985616357496,6,Maialino,3.0,4.0,1000,Gramercy,40.738437,-73.985686,False,False,False,False,False
50000197,Manhattan,162,AVENUE B,10009.0,(646) 755-8911,American,2019-04-05,12.0,A,40.727059349657004,-73.97977394968099,24,Maiden Lane,2.0,4.0,76,Gramercy,40.7270061842058,-73.9799581110408,False,False,False,False,False
50045246,Manhattan,1011,6 AVENUE,10018.0,(212) 869-0888,Chinese,2020-02-25,12.0,A,40.752048622066,-73.986151163096,6,Main Noodle House,2.0,3.5,411,Midtown West,40.752143,-73.986396,False,False,True,True,False
50083123,Manhattan,355,EAST   78 STREET,10075.0,(212) 628-4442,Thai,2019-10-10,13.0,A,40.772096274828,-73.95422039968001,5,Maison Bangkok,,4.0,93,Upper East Side,40.7719298818515,-73.9535799622536,False,False,True,True,False
41696471,Manhattan,341,ST NICHOLAS AVENUE,10027.0,(212) 222-9224,French,2020-01-28,32.0,Z,40.812083402629,-73.951436407901,35,Maison Harlem,2.0,4.0,490,East Harlem,40.8121862892803,-73.9516100875101,False,False,True,True,False
50039213,Manhattan,8,CORTLANDT STREET,10007.0,(212) 349-4046,Pizza/Italian,2020-02-10,10.0,A,40.709988206323,-74.010388164254,30,Majestic Pizza and Calzones,1.0,3.5,132,Financial District,40.7101045,-74.0103076,False,False,True,True,False
50054273,Manhattan,28,EAST   63 STREET,10065.0,(212) 935-2888,Irish,2019-07-30,11.0,A,40.765969522515,-73.969336277115,13,Majorelle,3.0,4.0,58,Upper East Side,40.7657132,-73.9692137,False,False,True,True,False
50103053,Manhattan,1502,AMSTERDAM AVENUE,10031.0,(212) 368-5033,Other,1900-01-01,PEND,N,40.818380341857,-73.952624051867,1,Makana Hawaiian BBQ & Poke,2.0,3.5,30,East Harlem,40.81843,-73.95282,False,False,True,True,False
50073632,Manhattan,1502,AMSTERDAM AVENUE,10031.0,(212) 368-5033,Hawaiian,2019-11-13,12.0,A,40.818380341857,-73.952624051867,27,Makana Hawaiian BBQ & Poke,2.0,3.5,30,East Harlem,40.81843,-73.95282,False,False,True,True,False
50047927,Manhattan,2245,1 AVENUE,10029.0,(212) 996-3534,Hawaiian,2020-02-18,26.0,Z,40.7955578016,-73.935741415809,11,Makana Hawaiian & Japanese BBQ,2.0,3.0,170,East Harlem,40.79568,-73.93599,False,False,True,True,False
50086552,Manhattan,32,EAST    7 STREET,10003.0,(212) 673-4610,Thai,2020-03-16,-1.0,Z,40.728303977094,-73.988923450178,4,MAKIINNY,,5.0,48,Greenwich Village,40.72831,-73.98914,False,False,True,True,False
50065703,Manhattan,1369,6 AVENUE,10019.0,(212) 245-4550,Japanese,2019-10-25,9.0,A,40.763333783339,-73.977921841639,11,MakiMaki,2.0,4.0,157,Midtown West,40.7633913312621,-73.9780393019703,False,False,True,True,False
50072791,Manhattan,41,WEST   46 STREET,10036.0,(917) 261-7520,Chinese,2020-02-27,43.0,Z,40.756623302973,-73.980425483293,35,Mala Project,2.0,4.0,328,Midtown West,40.756899,-73.980586,False,False,True,True,False
50083465,Manhattan,122,1 AVENUE,10009.0,(212) 353-8880,Chinese,2020-03-04,10.0,A,40.727180995207,-73.985571865307,21,MáLà Project,2.0,4.0,652,Midtown West,40.72713,-73.98542,False,False,True,True,False
50017819,Manhattan,318,EAST    6 STREET,10003.0,(212) 777-7729,Indian,2019-11-07,12.0,A,40.727107153736,-73.987880957625,12,Malai Marke Indian Cuisine,2.0,4.0,557,Greenwich Village,40.726934,-73.98758,False,False,True,True,False
50015281,Manhattan,224,WEST  104 STREET,10025.0,(212) 579-1333,Asian,2019-11-06,9.0,A,40.799496191392,-73.967561792864,15,Malaysia Grill,2.0,4.0,286,East Harlem,40.79948,-73.96775,False,False,True,True,False
50006114,Manhattan,4141,BROADWAY,10033.0,(212) 927-3812,Spanish,2019-08-01,5.0,A,40.846295843125,-73.938428331247,6,Malecon Restaurant,2.0,4.0,708,Harlem,40.84651,-73.93882,False,False,True,True,False
50094271,Manhattan,89,SOUTH STREET,10038.0,(212) 265-3030,American,2019-11-22,7.0,A,40.705857736005,-74.003769082082,13,Malibu Farm,2.0,3.0,77,Tribeca,40.705925,-74.001749,False,False,True,True,False
50042067,Manhattan,2028,2 AVENUE,10029.0,(212) 289-2729,Thai,2019-10-30,7.0,A,40.789457442322,-73.94326971507499,32,Malii,2.0,4.5,259,East Harlem,40.789432,-73.942962,False,False,True,True,False
41672903,Manhattan,37,EAST   50 STREET,10022.0,(212) 750-2233,American,2019-04-08,9.0,A,40.757700985833004,-73.975212909817,7,Maloney & Porcelli,3.0,4.0,467,Midtown West,40.7576,-73.9747,False,False,True,True,False
41335133,Manhattan,46,MULBERRY STREET,10013.0,(212) 608-7440,American,2020-01-28,24.0,Z,40.714995135114,-73.999628450833,11,Asian Spicy Curry Pop-up,1.0,4.5,140,Little Italy,40.715031,-73.99931,False,False,False,False,False
41335133,Manhattan,46,MULBERRY STREET,10013.0,(212) 608-7440,American,2020-01-28,24.0,Z,40.714995135114,-73.999628450833,11,Mama Eatery,1.0,4.0,126,Little Italy,40.71503,-73.99956,False,False,True,True,False
50072700,Manhattan,167,AVENUE A,10009.0,(917) 262-0893,Filipino,2019-06-12,13.0,A,40.728143905947,-73.982017787806,9,Mama Fina's - New York,2.0,4.0,161,Greenwich Village,40.72829,-73.98226,False,False,True,True,False
40698807,Manhattan,621,9 AVENUE,10036.0,(212) 315-4582,Italian,2019-05-01,9.0,A,40.759632932643,-73.991762664033,13,Mama Mia 44 SW,2.0,4.0,588,Midtown West,40.759761,-73.992065,False,False,True,True,True
40582103,Manhattan,2158,8 AVENUE,10026.0,(212) 531-4595,Chicken,2019-03-21,10.0,A,40.804720751165,-73.955129810993,34,Mama's Fried Chicken,1.0,3.0,25,Morningside Heights,40.80463,-73.95498,False,False,True,True,False
41653059,Manhattan,2347,2 AVENUE,10035.0,(212) 410-4210,Caribbean,2020-03-11,22.0,Z,40.799729834734,-73.935766267997,49,Mama's Restaurant,1.0,3.5,56,East Harlem,40.799931,-73.936081,False,False,True,True,False
